GENES,IMPORTANCE
CNOT7,0.00012830500886369268
AZIN1,0.00012830500886369268
MT1M,0.00012830382497603428
HSD17B1,0.00012819004021775743
LTBP3,0.00012809219088862688
PRKD1,0.0001280489529342061
DDX39A,0.0001280041886472607
STRN,0.00012790722935307662
BAMBI,0.0001276151969880814
SLC23A2,0.00012747732365924288
ALDH9A1,0.00012742224261728108
GOT2,0.00012740212414092238
CEACAM1,0.00012737107525288136
ADH1C,0.00012734083999209965
SCG5,0.00012727029105027578
KBTBD11,0.00012717622579451053
MAP4,0.0001270896260352348
CD59,0.00012708357505386973
ROBO4,0.00012698809528298032
ZNF607,0.00012696596228162373
ATMIN,0.00012675293214356735
PAQR4,0.00012644251679954225
PALLD,0.00012638339006734706
NT5M,0.0001263505418827941
LCN2,0.00012630455442442007
GPR39,0.00012624061427366363
C21orf58,0.00012619820777414408
PLEK,0.00012597689378350467
ME3,0.00012588368539747825
RSAD2,0.00012579419011365315
EIF2AK3,0.00012564430591490642
ALDH2,0.00012562642484670222
ATXN7L3B,0.0001256014931133931
AKR1C3,0.00012560063276044405
SALL2,0.00012531582406937727
MAPK15,0.00012492993177235998
LY6K,0.00012491865965614656
ZNF821,0.00012488730457089147
TRPV4,0.0001248060978027148
GAB2,0.00012474962509879402
PSME4,0.00012448394826674287
VIPR1,0.00012446859358625464
GAMT,0.0001244617712710014
WWC2,0.00012442972706299353
RPS15,0.00012427984286424683
EME2,0.00012424004602526922
NLRP1,0.00012423849549907527
GAL,0.00012419812189431542
VILL,0.00012416613761002517
SCRN3,0.00012416613761002517
MFN2,0.00012416613761002517
AKNA,0.00012416613761002517
SARDH,0.00012416613761002517
CD1E,0.00012416613761002517
CELSR3,0.00012416613761002517
EGF,0.00012416613761002517
ZCCHC2,0.00012416613761002517
VSNL1,0.00012416613761002517
FRAS1,0.00012416613761002517
GCNT1,0.00012416613761002514
MYO1E,0.00012416613761002514
BCL9,0.00012416613761002514
ZFP36L1,0.00012412918340240297
TRAC,0.00012412338067558637
NUMBL,0.00012407200060349287
OXCT1,0.00012402437762804613
TRIM33,0.00012389021285978067
STAT5A,0.0001238894750930688
GDA,0.00012386691325681038
DNAJC6,0.0001238549442826817
LONRF3,0.0001238341425896774
CCL18,0.0001237857266492101
HAUS8,0.00012376816922024942
IRX5,0.00012374665741539647
ENTPD1,0.00012371139508272962
SLC40A1,0.0001236487787033167
EIF4E3,0.00012359577367824275
FADS1,0.0001235465523417189
NFIC,0.00012352113190499878
LRIF1,0.00012350096187282859
PSPH,0.00012346064819178634
PRKCH,0.0001234298960889401
SLC25A15,0.00012342705345758453
PPP1CB,0.00012339517139610672
ANXA1,0.00012319516852999263
TTC30B,0.00012313492533409025
LAG3,0.00012311711494204488
DZIP1,0.00012307641818526375
SNRPF,0.0001230721828259346
RDH12,0.0001228447447314192
CMKLR1,0.00012275385037845412
SLFN11,0.00012273345140683257
AKAP12,0.00012255862957846674
ST13,0.00012253719200716126
EPHA10,0.0001225225798444579
CENPH,0.00012246624405941173
GUSBP9,0.00012239233564416768
ADAMTS9,0.00012237665181039252
RANBP6,0.00012230364554587482
SERPINA1,0.00012228799435205838
KIF16B,0.0001222558893391017
ELP3,0.00012222604170986854
CKB,0.00012217061039843547
METAP1,0.00012210225503049072
EIF6,0.00012209670198319142
TMEM14A,0.00012208822068963845
DAPL1,0.00012206214299140638
RNF152,0.00012175900826648106
GSR,0.0001217202283832815
KRT7,0.00012170130113141422
WDR60,0.00012168281485782468
GALM,0.00012165967831044393
RPL13A,0.00012161913991546057
MMP9,0.0001215521136603404
RPL29,0.00012143824519283523
HSPA13,0.00012130076520364004
MSRB3,0.00012126665362737349
CHD6,0.0001212523289462618
SEC14L2,0.00012122695575815298
PITPNC1,0.00012113281306771688
BICD2,0.00012106198416977455
ASB2,0.00012106198416977451
DTX1,0.00012102428190126946
ABCA6,0.00012088131915473354
FEZ1,0.00012078050318405785
ODF2,0.00012071707823196892
KLHDC9,0.0001206745281525588
JUNB,0.00012063869051883128
SLC25A43,0.00012058182143178218
SH2D3C,0.00012047071684782203
SLC48A1,0.00012042553094801834
SCD,0.00012040269168951249
LPIN3,0.0001203777352931602
SMC6,0.00012017508318684575
PSMB8,0.00012011409582321785
NUAK1,0.00012004976022186667
BCAP29,0.00012002726635635769
ARVCF,0.00012002435165829183
RNF141,0.00011997443947576132
TTLL7,0.00011993510525556751
ASS1,0.00011971612743344215
PIGM,0.00011965582919256691
C16orf71,0.0001195703884314307
ISG15,0.00011950990744964923
SLCO4A1,0.00011949498363503257
OSBPL10,0.00011936209061916111
KIFC3,0.00011929176731361185
PRODH,0.00011905413888897751
SLA,0.00011904132446802863
PIGR,0.00011899254854294081
MEGF9,0.00011899254854294078
MAP7D1,0.00011899254854294078
PTGER2,0.00011899254854294078
SLC4A2,0.00011899254854294078
ARRDC2,0.00011899254854294078
TRPS1,0.0001189253590745371
UAP1,0.00011884473171245268
ZSCAN12,0.00011884473171245268
RHOJ,0.0001188141457926235
SYPL1,0.00011874618715879393
WDR53,0.00011871035277564529
KIF2C,0.00011866735151586695
SLC34A2,0.00011864764260513516
ZNF623,0.00011864764260513511
LDLR,0.00011857567215274582
TMEM200B,0.00011850824266628625
MAN1C1,0.00011841770531326488
SNX29,0.00011840128122098826
SIGIRR,0.00011810418039544135
CARD10,0.00011808717045620103
H2AFY2,0.00011806869335239002
FCGR3A,0.00011806217202163317
CAND1,0.0001180391299862923
GSTM2,0.00011803173914476793
CDHR1,0.00011795783072952394
SPECC1L,0.00011792650451967857
PIM1,0.00011779864337361358
TNFRSF18,0.00011769915127616969
IL13RA1,0.00011766219706854764
RHOT2,0.00011758156970646321
SPRY1,0.00011758156970646321
HK2,0.00011757626661005513
GOLIM4,0.00011746889813637095
IVNS1ABP,0.00011746275043602289
SLIT2,0.00011741699818820981
CKMT1B,0.00011733121590462852
OSM,0.00011726801885391266
CAB39L,0.00011724927396598861
SATB1,0.00011724819667357895
ARAP2,0.0001172165983996423
LMO3,0.00011712784317865474
STAT2,0.00011707293630990498
CD33,0.0001170567845953523
CAPN1,0.00011701717817187223
POLB,0.00011696006712372904
TIGIT,0.0001169531047367856
COMP,0.00011692311291610705
ANKRD37,0.00011691336385598574
VTCN1,0.00011673790368581129
CDCA5,0.0001167213148033116
MARCKSL1,0.0001167067628278471
ABCA7,0.00011669051878578016
SPOPL,0.00011662671292363636
TMEM106A,0.00011657820697830138
SLC1A4,0.0001165003249923453
AGT,0.00011647966242464267
KRT18,0.00011640575400939867
H2AFJ,0.0001164057540093986
GALNT10,0.0001164057540093986
TP73,0.0001164057540093986
TSEN15,0.0001164057540093986
UNC5B,0.00011633814917006889
AIF1L,0.00011626465612575081
CXCL12,0.00011625475451988082
DNASE1L3,0.00011621155021558909
SMARCD2,0.00011618402876366644
LIMCH1,0.000116103401401582
PITX2,0.00011609306456028911
MZT1,0.0001160899278636208
PKD2,0.0001159401551803133
SP4,0.00011590446214948256
HIP1R,0.00011588839510269015
MIB2,0.00011588839510269015
PHLDB3,0.00011588839510269015
MON2,0.00011588839510269015
NCKAP5,0.00011588839510269015
ALKBH7,0.00011588839510269015
SOX13,0.00011588839510269015
SMARCD3,0.00011588839510269015
PARP11,0.00011566263371032902
CHAF1A,0.0001155934302961504
NELL2,0.00011552453828918094
ADAM8,0.00011546510145174687
CTDSPL,0.00011534060331911653
ULK1,0.00011529712778073766
FAM183A,0.00011529712778073766
MAMDC2,0.00011528855868911518
PLOD2,0.00011526611725685903
ANGEL2,0.00011522993831233392
TMEM130,0.00011511235674262751
GMFG,0.00011497125885897974
NFIA,0.0001148939909703155
ANKMY2,0.00011485367728927328
SDCCAG8,0.00011485367728927327
UPRT,0.00011478204916996232
PRICKLE1,0.00011456328365611241
TOMM34,0.0001145450772396577
FSCN1,0.00011454012643672278
RDX,0.00011453411398413844
FLT1,0.0001145082736517016
HGSNAT,0.0001144454264626325
SNN,0.00011441022679780891
LAPTM5,0.0001144102267978089
IFIT2,0.00011433631838256483
RAB20,0.0001143254646992073
FAAH2,0.00011423284660122325
SETD7,0.00011418850155207671
PSD,0.00011414744132138566
TMEM121,0.0001141145931368326
CLDN10,0.00011410920716045707
AVPI1,0.00011406532086000325
DDAH1,0.00011398357367344543
DSTN,0.00011381895947585649
ELN,0.00011381895947585643
MB21D2,0.00011381895947585642
GNG12,0.00011381895947585642
SCT,0.00011381895947585639
C19orf18,0.00011381895947585639
POU6F1,0.00011381895947585638
TMEM30B,0.00011381895947585638
YEATS2,0.00011381895947585638
UNC13D,0.00011381895947585638
HIVEP2,0.00011381895947585631
MAPRE2,0.00011373491484177558
TWIST1,0.00011367742436990452
PLA2G6,0.00011354229695889997
CYR61,0.00011352332581488012
SHC2,0.00011349561015916357
NME7,0.00011348028085463461
ZNF814,0.0001134494173996361
PECAM1,0.00011337395845819806
PPOX,0.00011323203970774168
GPR183,0.0001132276921539039
ZNF440,0.00011318221005221523
TIRAP,0.00011318221005221523
NUDT16L1,0.0001131771024365176
PPP1R13B,0.00011308857043109153
TRAF5,0.00011306251804407818
RAB3D,0.00011305762864324206
EZH2,0.0001129285302017474
RFFL,0.0001129089606264324
KCNK1,0.00011287830691820472
FNBP1,0.00011282443949957062
BATF,0.00011267720188863766
DIRAS1,0.00011263901810967927
NUDT2,0.00011262572316096582
GSDMD,0.00011234079117097515
TRIM69,0.0001123139153836137
HPSE,0.00011231213637168413
TRAFD1,0.00011217818448624786
CHMP4C,0.0001121653283807748
ATRN,0.00011211712096694712
SNORD100,0.00011210058882143195
EEF2,0.00011209442978682829
PCK2,0.00011209442978682829
TIFA,0.00011197124909475485
APOBEC3A,0.00011197124909475484
GINS3,0.00011183102701145426
CCL4,0.00011174952384902265
F12,0.00011174952384902264
CHRM3,0.0001117164255142187
TMEM140,0.0001116964613970527
TNFRSF10D,0.00011168019849302758
ALDH3B2,0.0001116734079175282
CDA,0.00011166500917793248
NXN,0.00011155243474170519
PODN,0.00011151958655715213
GLIPR2,0.00011139324738579476
GLDC,0.00011138432932664021
HP1BP3,0.00011138152433532864
WLS,0.00011136477573521627
TNFRSF1A,0.00011134463426985954
ST6GALNAC5,0.00011133185884928643
VRK2,0.00011123216494231425
GPR107,0.00011123216494231425
ANKRD46,0.00011123216494231425
GPSM3,0.00011123216494231424
LRRC8E,0.00011114552589095151
CTSG,0.00011108000055798819
WTIP,0.00011099266699848822
ZBTB46,0.00011091861408976358
SFI1,0.00011086262286609392
RAB32,0.00011086262286609385
FAM49A,0.00011080645483417978
HSPB7,0.00011077757214739198
ANO1,0.00011069231217009677
KLHL29,0.0001106659902057509
ZNF292,0.00011062350740501023
COL4A2,0.00011060032197827315
SYTL3,0.00011052667552407543
CDK5RAP3,0.00011052150710342897
LPCAT4,0.00011040882441453365
SDCBP2,0.00011036990009780017
ZNF749,0.00011036990009780015
PRKACB,0.00011036990009780015
ASB9,0.00011034665408631818
BST1,0.00011024447975677986
KANK1,0.00011023724396787491
PAN3,0.00011020106502334981
GSTM1,0.00011019744712889735
TKT,0.00011019744712889735
COLEC12,0.00011019744712889735
PAIP2B,0.00011005634924524964
LRCH1,0.0001100563492452496
PRRC2C,0.00011005634924524959
HMGCL,0.00011004126680835927
S100A6,0.0001100274801130454
SLC26A11,0.00010997572188316512
CACNG4,0.00010992032121369504
CTF1,0.00010989416776979232
RPL39L,0.00010986821873371919
LDHA,0.00010975399663743292
NAV1,0.00010975399663743292
DNAH1,0.00010971727681167744
CABLES1,0.00010968008822218892
TMEM136,0.00010968008822218887
DPP8,0.00010967678768689868
CLIC3,0.00010962633664746596
PLEKHH3,0.00010953227139170076
ETV7,0.00010950763525328594
ACY3,0.00010942806432938418
FUZ,0.00010933024624233957
ZNF219,0.00010923663773072455
WDR7,0.0001092144208357476
THBS1,0.00010909703294637447
BSCL2,0.00010908882090023641
UEVLD,0.00010907650283102908
TSGA10,0.00010905532115345144
FAM8A1,0.00010904850721919417
POU5F1,0.00010899651898798587
PCDH17,0.00010894176470523942
PPIL1,0.0001089299129184152
CELF1,0.00010892833405570634
RPL14,0.00010889315997485608
ADAM17,0.00010879318723926015
CHADL,0.00010878952614129113
ZNF501,0.0001087125598771757
KRT10,0.00010869511645749405
CAB39,0.00010864537040877206
GADD45G,0.00010864537040877206
FGFR1,0.00010864537040877203
ERN1,0.00010864537040877201
ZHX1,0.00010864537040877201
CDYL2,0.00010864537040877201
PAK2,0.00010864537040877201
OSBPL8,0.00010864537040877201
HSPA1A,0.00010864537040877201
ARHGAP26,0.00010864537040877201
ALDH1A1,0.00010861432825967304
LTBP4,0.00010852486755783061
CDH23,0.00010850554367722915
TSC22D2,0.00010848199391191662
MMP2,0.00010841355240647743
PECR,0.00010839900902462515
CCDC102A,0.00010839900902462515
LGALS1,0.00010836317464147651
COLEC11,0.00010830046447096638
FGF2,0.00010827634517461642
ZNF260,0.00010826144796216487
STXBP6,0.00010826104664950292
ALPL,0.0001082481930120691
PARD6A,0.00010820191991730766
REEP2,0.00010807627561139281
PDLIM4,0.0001080484178241085
PLAU,0.00010798764280644465
SLC43A1,0.0001079062862563314
FBXO16,0.00010790628625633139
TLE4,0.00010786933204870936
PYGB,0.00010774722830431748
CBX6,0.00010768682288931226
QARS,0.00010767620033014163
HIST2H2BF,0.00010761644933380558
ALDOC,0.00010761065259535515
NARS,0.00010761065259535515
HLF,0.00010761065259535515
ZNF273,0.00010761065259535514
TM4SF19,0.0001075443898782398
FNDC3A,0.0001075367441801111
RNF219,0.0001075367441801111
CEP170,0.00010748892108789435
NEAT1,0.0001074739917520736
FAM43A,0.00010741936022648812
HIST1H4D,0.00010739810167017426
PPARGC1A,0.00010739491992383198
GINS2,0.00010738291566034474
PPP3CB,0.00010731501893437888
KIAA0319L,0.00010721427151135179
TRIB2,0.00010717498193707442
TLR3,0.00010714032631652933
TOM1L2,0.0001071051265837257
PRRG4,0.00010705787047444612
CD46,0.00010698348289332201
AOC3,0.00010694515567238503
TMSB10,0.00010693132418289905
CALCOCO2,0.00010692084071974389
TRPM7,0.00010687156844291448
COMMD10,0.0001066426907699006
PNPO,0.00010659867583278258
MGST2,0.0001065731332716522
SUMF1,0.00010655495356381748
PICALM,0.00010650845318541109
PODNL1,0.00010649441156027494
B4GALNT4,0.00010648497057856094
DCAF16,0.00010645360361187915
NME1,0.00010642811795145017
DHFR,0.00010642811795145017
APBB3,0.00010642811795145014
FGF13,0.00010642811795145014
IL1RN,0.00010637684510145375
ERMP1,0.0001062575600701177
GREM1,0.00010614804395684107
ERGIC1,0.00010614736523543146
PAG1,0.00010610560850311254
HLA-H,0.00010610560850311247
ITIH5,0.00010607184148822236
RASD2,0.00010605857587522983
CDCA7L,0.00010605857587522982
NHLRC3,0.00010605857587522982
MRAP2,0.00010598018816209223
KLK10,0.00010594630483428732
B3GNT8,0.00010593539518315639
CDR2,0.0001059278783269859
RPL12,0.00010578587930863959
PTGS1,0.00010571721002769501
CRABP2,0.00010554121696852142
WDR44,0.0001055412169685214
LYPD5,0.0001055412169685214
S100A10,0.00010554121696852138
HMGN3,0.00010554121696852138
FAIM,0.00010554121696852138
PAX8,0.00010554121696852138
ME2,0.00010554121696852138
SCP2,0.00010554121696852138
HLA-DQA2,0.00010554121696852138
ZMYND8,0.00010532400667596052
NCEH1,0.00010532234617732943
GNAL,0.00010531348003351084
SLC35F2,0.00010518708894681727
PCSK4,0.00010518693858675375
ARHGEF3,0.00010506820311095941
DHRS4,0.00010499342518494777
BAIAP2L1,0.00010494537327410795
ISM1,0.00010492038628047129
MACC1,0.00010486782918518664
FAM84A,0.00010485140509291016
NFE2L1,0.00010479832228554094
EVC2,0.00010476517860845874
GNAS,0.00010475412393096493
RFX5,0.00010454489738312759
MMP19,0.00010453712505233037
PEX6,0.00010450649915510452
TRIM24,0.00010444826828248786
SNORA65,0.00010444355843249694
LRRC15,0.00010443892574688147
RRAS2,0.0001044044959030723
GSTA4,0.00010439937683665352
KIF2A,0.00010439604262243211
NOVA1,0.00010437424199098353
ALOX5AP,0.00010418393530233894
IFT88,0.00010414264234159493
SKP1,0.00010408043887899171
SERPINH1,0.00010408043887899167
ATXN1L,0.00010406304866364016
CLIC5,0.0001040630486636401
RPS14,0.00010397828656503856
NUP155,0.00010390291376394466
FAM162A,0.00010388076071457972
NIP7,0.00010386974973146335
HIST2H4B,0.00010386974973146335
RPS27L,0.0001038128971043525
GLIS2,0.0001038128971043525
TRIM21,0.00010379657081440398
PLOD3,0.00010376741500266389
PRELP,0.00010375397710898309
NPR3,0.00010371229686248197
TBX2,0.00010370796221910436
NUP188,0.00010370694448110056
MAN2C1,0.00010370694448110056
IMPDH1,0.00010369574623636662
PEX7,0.00010369161149984943
SFRP2,0.00010362219144990366
NCOA1,0.0001035456897569317
ZFP62,0.00010351401472182735
COL5A2,0.00010347178134168765
NEURL3,0.00010347178134168765
TMEM168,0.00010347178134168764
TTC14,0.00010347178134168764
RUNX1,0.00010347178134168764
TAF2,0.00010347178134168764
TOX,0.00010347178134168764
ZNF521,0.00010340459187328396
NEDD4L,0.00010330840484483238
ETV4,0.00010325770179408428
ARHGAP19,0.00010319537588630323
CHD1,0.0001031895855743921
KLF3,0.0001030524904675853
TRAIP,0.00010303611068340681
MLLT6,0.00010302983402830165
NFE2L2,0.00010273269718924701
ATP6V1A,0.00010268939730960917
ZNF311,0.00010265489885741108
LRRC61,0.00010260044002512604
ACOT2,0.00010248633580510014
PGRMC2,0.0001024370635282708
TMEM39A,0.00010243706352827076
TMPRSS3,0.0001024135472143295
PGM1,0.0001023236318963187
TRAK2,0.00010227787617236056
RASAL3,0.0001020842316571277
C21orf91,0.00010199361303680642
CSF2RA,0.00010199361303680636
CNTNAP1,0.00010199083278294142
MAP2K4,0.00010184445312757382
CSF2RB,0.00010183801637313462
MND1,0.00010176454125273017
ATF1,0.00010174725165265951
HKDC1,0.00010173525492438802
MARCO,0.00010172072042667443
HELLS,0.00010170487991582835
PRKAA1,0.00010169831055618223
ACADVL,0.00010169797937583011
CDR2L,0.00010168895597721535
CCNYL1,0.00010168454148214933
HELZ,0.00010162585274494594
GLI3,0.00010159047622638426
SYNGR2,0.00010159047622638425
PITPNM1,0.00010159047622638425
TMEM150C,0.00010159047622638425
ITGA8,0.00010159047622638422
RNF183,0.000101550162545342
DES,0.00010145361843994142
ABCC3,0.0001014392999224759
RPGR,0.0001014392999224759
KIDINS220,0.00010143662208134393
HS3ST2,0.00010140234571485388
SLC27A1,0.00010140234571485388
SAP25,0.00010140234571485388
ENTPD5,0.00010140234571485387
SFTPD,0.00010140119857758843
BBS5,0.00010132843729960988
IL21R,0.00010132843729960971
ECI1,0.00010129887393351215
APOC1,0.00010125452888436582
DYNC1I1,0.00010110872773792947
FGGY,0.00010110671205387766
TMEM108,0.00010110671205387762
PCOLCE2,0.00010108397100303345
FAM86B1,0.00010107273802428968
ALDH6A1,0.00010095020011571371
CLINT1,0.00010091858154234725
CXCL11,0.00010090728676102077
SRPK2,0.00010088498680814544
GLOD5,0.00010088498680814544
TSPAN31,0.00010088498680814544
ELK4,0.00010088498680814544
PAFAH1B3,0.00010088498680814543
ADCY5,0.00010088498680814543
POLG2,0.00010083865615978356
ESRP1,0.000100804567235127
NEK3,0.00010064982366873256
CPE,0.00010058170744904043
ZNF608,0.00010055492522083143
SMYD2,0.00010051544473192515
EPHX4,0.00010049696762811414
ZFYVE28,0.00010043956015584561
ARL5B,0.00010038106579511771
UPF3A,0.00010037556691279309
HERC2P2,0.000100367627901437
RAB27A,0.00010036762790143698
SIGLEC1,0.00010026361491430871
OSCAR,0.00010011747634214942
PHLDB1,0.00010011493085912235
SMCR8,0.00010000498071829188
SYT17,9.99696595116613e-05
IDS,9.996397424895034e-05
SQLE,9.991347573898708e-05
EBF1,9.977636057948455e-05
POGK,9.977636057948451e-05
DST,9.977636057948451e-05
PLEKHA6,9.962372236910674e-05
POLE4,9.956889836125558e-05
FBLN7,9.955784874311077e-05
SBNO2,9.953317805190723e-05
GNG7,9.944041323746603e-05
DDIT4,9.938788560751864e-05
STK38,9.933291008802015e-05
YPEL2,9.933291008802015e-05
NHS,9.933291008802013e-05
PLXNA1,9.933291008802011e-05
SH3PXD2B,9.933291008802011e-05
GPR37,9.93329100880201e-05
PAK4,9.93329100880201e-05
LRCH3,9.928446176230823e-05
POLE,9.928363781119074e-05
IL6R,9.91791439733328e-05
SEMA3G,9.915031282682885e-05
WNT4,9.91212632625485e-05
MIDN,9.906093202263606e-05
SCGB2A1,9.903727642704389e-05
WWTR1,9.896147292422944e-05
CITED2,9.88880886821432e-05
AHCYL1,9.885213211410929e-05
GARNL3,9.881555118131166e-05
PAK1IP1,9.876851855342913e-05
SPEF2,9.875153017947823e-05
SPIRE2,9.869616066437894e-05
RABL3,9.869445716463974e-05
ACADSB,9.863551786212743e-05
PCDHGC3,9.85834388069506e-05
FSTL3,9.845496770087854e-05
SAT1,9.837852750856413e-05
SPATA7,9.829819227460325e-05
COTL1,9.829819227460325e-05
CFH,9.829819227460325e-05
METTL7B,9.829819227460325e-05
TMEM53,9.829819227460325e-05
CD70,9.829819227460325e-05
ZNF177,9.829819227460325e-05
CCL24,9.829819227460325e-05
TSPAN5,9.829819227460323e-05
PARP12,9.829819227460323e-05
ARL3,9.815037544411521e-05
MS4A7,9.813130230469728e-05
ALDH1L1,9.806798573531828e-05
FOXO4,9.805183089045648e-05
LYRM1,9.798464142205268e-05
HIST1H2AI,9.797513558172637e-05
GSTM5,9.787313213998349e-05
CTPS2,9.778083336789484e-05
FBXO21,9.778083336789484e-05
WDR4,9.778083336789484e-05
PRDX2,9.77808333678948e-05
APOL4,9.771912688594583e-05
IFI6,9.770692495265073e-05
SLC7A5,9.755910812216264e-05
TGFB2,9.755910812216264e-05
FBLN1,9.750983584533326e-05
EXD2,9.736296655863027e-05
IL1R2,9.726347446118638e-05
DBN1,9.726347446118638e-05
ZNF568,9.726347446118638e-05
OR7E14P,9.726347446118638e-05
SLC16A10,9.726347446118638e-05
CSF1,9.700479500783217e-05
SQSTM1,9.700479500783217e-05
SIRPB1,9.686108420041314e-05
OSMR,9.682570923243311e-05
DLAT,9.674611555447797e-05
FRAT1,9.669908292659542e-05
PTMA,9.669039997990934e-05
BROX,9.668402350106665e-05
TRIM5,9.657366258557515e-05
HDAC4,9.657366258557515e-05
CCDC80,9.657366258557512e-05
AKAP2,9.657366258557511e-05
KIAA0895L,9.657366258557511e-05
KDM3A,9.657366258557511e-05
GEMIN4,9.651780737297505e-05
CYB5D2,9.640899781526804e-05
DYRK3,9.622875664776948e-05
SLC11A2,9.622875664776948e-05
PLEKHA5,9.622875664776948e-05
GPR162,9.622875664776948e-05
GPX3,9.622875664776948e-05
SERTAD2,9.622875664776948e-05
ZNF329,9.622875664776948e-05
TRIM59,9.600535166532719e-05
SYT7,9.59899756139041e-05
WDR91,9.586476500589559e-05
FCGRT,9.571139774106108e-05
RAB11FIP3,9.571139774106108e-05
CKAP5,9.571139774106107e-05
SCYL2,9.571139774106107e-05
ACHE,9.571139774106105e-05
KRT15,9.571139774106099e-05
SNAPC3,9.568069732242118e-05
DDX11,9.557350890665049e-05
C3orf14,9.551241354617318e-05
SYNCRIP,9.548967249532885e-05
FAM50B,9.536564391545591e-05
GSTA1,9.524463814281349e-05
ABCC5,9.515708462673057e-05
MIER3,9.50905670530109e-05
SLC9A7,9.507637861476672e-05
GSDMC,9.504393073994561e-05
HNRNPA3,9.49023062708106e-05
ACSS3,9.484913289654702e-05
PATL2,9.476941407129949e-05
SEC61A2,9.468972258915778e-05
PPM1K,9.467667992764416e-05
ARRDC1,9.460277151240014e-05
DCXR,9.460277151240014e-05
CES4A,9.460277151240014e-05
FZD5,9.460277151240014e-05
CLDND2,9.460277151240014e-05
SHROOM4,9.441800047428996e-05
BCL6,9.438804811653316e-05
IFI27L1,9.436626458361921e-05
ARHGEF15,9.432714313675307e-05
FBXO27,9.429481978221652e-05
RAB21,9.421096786532305e-05
MX2,9.412796593568063e-05
STAG3L2,9.41100487441064e-05
EPN2,9.393438236584513e-05
TMEM117,9.38144150831301e-05
SYNE2,9.329705617642165e-05
SLC25A36,9.31246032075189e-05
FBXW9,9.312460320751889e-05
DHRS3,9.312460320751889e-05
GPR176,9.312460320751889e-05
GPR146,9.312460320751889e-05
PPP1R3E,9.312460320751889e-05
RBMS2,9.312460320751889e-05
TAF1A,9.312460320751889e-05
NMD3,9.312460320751889e-05
SCARF2,9.312460320751889e-05
SAE1,9.312460320751889e-05
CORO1C,9.312460320751887e-05
CST6,9.312460320751887e-05
CIB2,9.312460320751887e-05
THUMPD1,9.312460320751887e-05
STYK1,9.312460320751887e-05
RHOBTB3,9.312460320751887e-05
AGPAT3,9.312460320751887e-05
CCDC14,9.312460320751887e-05
KIF18A,9.312460320751887e-05
EXOC6,9.312460320751887e-05
GTPBP4,9.312460320751887e-05
SRSF5,9.312460320751887e-05
BCAS4,9.312460320751887e-05
5-Sep,9.312460320751887e-05
DGKD,9.312460320751887e-05
RINL,9.312460320751887e-05
EHBP1,9.312460320751887e-05
IKZF2,9.312460320751887e-05
FN1,9.312460320751887e-05
RPL7A,9.312460320751887e-05
TTLL12,9.312460320751887e-05
RARG,9.312460320751887e-05
SHMT2,9.312460320751887e-05
RNF215,9.312460320751887e-05
ENO3,9.312460320751887e-05
TRANK1,9.312460320751887e-05
MYCBPAP,9.312460320751883e-05
AMFR,9.304521309395752e-05
KDM3B,9.304082038861871e-05
PTPRD,9.291360192792011e-05
ZNF444,9.284339702210754e-05
NOP56,9.274419224670382e-05
LSAMP,9.274419224670382e-05
QRICH2,9.274419224670382e-05
DVL3,9.271262738212103e-05
GLO1,9.2644084099121e-05
SHISA9,9.260724430081045e-05
IGF2BP2,9.246132255789268e-05
CEP120,9.231832958667451e-05
GRTP1,9.230679706597829e-05
NIPAL2,9.228564281826197e-05
ZNF181,9.228312352132981e-05
RHOD,9.223770222459009e-05
PPP1R15A,9.21839506498672e-05
CNIH4,9.21736747505901e-05
OTUD3,9.211676118146347e-05
BIN1,9.208988539410198e-05
ZMIZ2,9.208493459116697e-05
DUSP15,9.197491674816673e-05
CPEB2,9.195322455082043e-05
CCDC121,9.190835595315194e-05
DBI,9.187436879545031e-05
ASPN,9.174497945629647e-05
TNK1,9.174497945629638e-05
FGFR2,9.174497945629635e-05
CLDN7,9.168887035636625e-05
MED13,9.1659641157201e-05
GALNT12,9.157252648739355e-05
PELI1,9.154529707125101e-05
ATP13A2,9.143323755097209e-05
FCGR3B,9.132168580535309e-05
SLC25A24,9.131855029682763e-05
BASP1,9.112571652250897e-05
KPNA1,9.105516758068516e-05
CGREF1,9.105516758068512e-05
TUBGCP6,9.105516758068512e-05
TTC30A,9.10551675806851e-05
SLX1B-SULT1A4,9.10551675806851e-05
ISOC1,9.10551675806851e-05
MAZ,9.10551675806851e-05
FAM156A,9.10551675806851e-05
DACT3,9.096894109623367e-05
TCEAL7,9.092109258703584e-05
CCDC18,9.091901050996978e-05
DIRAS3,9.091611459390181e-05
DYNLT3,9.091120684142711e-05
RBBP7,9.086845158427907e-05
BRD8,9.079598851783629e-05
LITAF,9.071026164287947e-05
AMOT,9.061655177182437e-05
RSPH1,9.057568240569766e-05
PTGIR,9.054386674080008e-05
ZNF667,9.05378086739767e-05
SIX2,9.053780867397669e-05
MEG3,9.052341093074744e-05
GPR68,9.05093823604213e-05
RSAD1,9.045379829076087e-05
GJA1,9.036535570507388e-05
TCF7L1,9.032946263249859e-05
SMO,9.020616834916371e-05
GSTO2,9.013541841320338e-05
ZNF354C,9.002044976726821e-05
LRP3,8.970742589094047e-05
WDR13,8.969794031893057e-05
TNS3,8.967554382946262e-05
NPEPPS,8.967554382946262e-05
DISC1,8.96501351292163e-05
YPEL3,8.960921576449998e-05
